begin_time_str,begin_time_seconds,end_time_str,end_time_seconds,f_scale,length,width,injuries_direct,injuries_indirect,deaths_direct,deaths_indirect,begin_lat,begin_lon,end_lat,end_lon
2014-07-02 22:00:00 UTC,1404338400,2014-07-02 22:02:00 UTC,1404338520,0,0.22,50,0,0,0,0,33.1018,-99.613,33.1004,-99.6096
2014-07-03 20:36:00 UTC,1404419760,2014-07-03 20:38:00 UTC,1404419880,1,0.77,200,0,0,0,0,34.805,-78.009,34.808,-78.022
2014-07-04 00:50:00 UTC,1404435000,2014-07-04 00:53:00 UTC,1404435180,1,1.13,100,0,0,0,0,35.9565,-77.2038,35.9604,-77.2234
2014-07-04 03:59:00 UTC,1404446340,2014-07-04 04:03:00 UTC,1404446580,0,0.9,30,0,0,0,0,36.344,-76.964,36.343,-76.996
2014-07-04 05:02:00 UTC,1404450120,2014-07-04 05:05:00 UTC,1404450300,0,0.31,30,0,0,0,0,36.88,-76.08,36.8784,-76.0747
2014-07-04 05:40:00 UTC,1404452400,2014-07-04 05:41:00 UTC,1404452460,0,0.25,30,0,0,0,0,36.92,-76.27,36.9235,-76.2689
2014-07-05 00:00:00 UTC,1404518400,2014-07-05 00:05:00 UTC,1404518700,0,0.36,10,0,0,0,0,43.5868,-71.3521,43.5873,-71.3449
2014-07-06 18:42:00 UTC,1404672120,2014-07-06 18:43:00 UTC,1404672180,0,0.09,35,0,0,0,0,28.6506,-80.8433,28.6515,-80.8423
2014-07-06 23:03:00 UTC,1404687780,2014-07-06 23:04:00 UTC,1404687840,0,0.55,25,0,0,0,0,42.3244,-93.6873,42.3187,-93.6796
2014-07-07 00:00:00 UTC,1404691200,2014-07-07 00:01:00 UTC,1404691260,0,0.4,15,0,0,0,0,42.6341,-92.8757,42.6299,-92.8705
2014-07-07 00:58:00 UTC,1404694680,2014-07-07 01:07:00 UTC,1404695220,1,3.21,100,0,0,0,0,42.3327,-92.6384,42.3007,-92.5928
2014-07-07 01:02:00 UTC,1404694920,2014-07-07 01:18:00 UTC,1404695880,0,3.5,100,0,0,0,0,46.3605,-88.181,46.3361,-88.1168
2014-07-07 01:08:00 UTC,1404695280,2014-07-07 01:09:00 UTC,1404695340,0,0.04,20,0,0,0,0,42.2975,-92.5902,42.2969,-92.5898
2014-07-07 01:09:00 UTC,1404695340,2014-07-07 01:11:00 UTC,1404695460,0,1.43,20,0,0,0,0,42.2969,-92.5898,42.2822,-92.5702
2014-07-07 01:12:00 UTC,1404695520,2014-07-07 01:37:00 UTC,1404697020,1,9.68,225,0,0,0,0,42.2878,-92.5499,42.1952,-92.4078
2014-07-07 01:18:00 UTC,1404695880,2014-07-07 01:28:00 UTC,1404696480,0,2.15,100,0,0,0,0,46.3361,-88.1168,46.3199,-88.0784
2014-07-07 01:25:00 UTC,1404696300,2014-07-07 01:31:00 UTC,1404696660,0,3.77,40,0,0,0,0,48.028,-102.742,47.989,-102.6851
2014-07-07 01:41:00 UTC,1404697260,2014-07-07 01:42:00 UTC,1404697320,0,0.94,20,0,0,0,0,41.5155,-94.2749,41.5038,-94.2654
2014-07-07 01:45:00 UTC,1404697500,2014-07-07 02:03:00 UTC,1404698580,0,4.63,80,0,0,0,0,41.8202,-93.0568,41.7683,-92.9998
2014-07-07 01:56:00 UTC,1404698160,2014-07-07 01:56:00 UTC,1404698160,0,0.1,10,0,0,0,0,42.09,-92.25,42.09,-92.25
2014-07-07 02:15:00 UTC,1404699300,2014-07-07 02:16:00 UTC,1404699360,0,0.52,25,0,0,0,0,41.7245,-92.9674,41.7178,-92.9719
2014-07-07 02:20:00 UTC,1404699600,2014-07-07 02:30:00 UTC,1404700200,1,6.25,400,6,0,0,0,42.85,-85.7,42.9119,-85.608
2014-07-07 04:16:00 UTC,1404706560,2014-07-07 04:20:00 UTC,1404706800,0,1.0,50,0,0,0,0,42.94,-84.98,42.9451,-84.9554
2014-07-07 04:34:00 UTC,1404707640,2014-07-07 04:38:00 UTC,1404707880,0,0.75,150,0,0,0,0,42.9858,-84.9056,42.9961,-84.8666
2014-07-07 05:00:00 UTC,1404709200,2014-07-07 05:08:00 UTC,1404709680,0,1.6,80,0,0,0,0,43.02,-84.65,43.0371,-84.627
2014-07-07 23:40:00 UTC,1404776400,2014-07-07 23:42:00 UTC,1404776520,0,0.47,200,0,0,0,0,38.7711,-84.9331,38.766,-84.9294
2014-07-07 23:43:00 UTC,1404776580,2014-07-07 23:46:00 UTC,1404776760,0,1.3,50,0,0,0,0,44.8051,-92.8079,44.7987,-92.7831
2014-07-07 23:46:00 UTC,1404776760,2014-07-07 23:49:00 UTC,1404776940,0,1.29,50,0,0,0,0,44.7987,-92.7831,44.7963,-92.7569
2014-07-08 17:33:00 UTC,1404840780,2014-07-08 17:34:00 UTC,1404840840,1,1.58,200,0,0,0,0,41.2422,-82.003,41.2455,-81.9731
2014-07-08 17:34:00 UTC,1404840840,2014-07-08 17:40:00 UTC,1404841200,1,6.72,200,0,0,0,0,41.2455,-81.9731,41.2583,-81.8448
2014-07-08 17:43:00 UTC,1404841380,2014-07-08 17:47:00 UTC,1404841620,1,1.57,200,0,0,0,0,41.2702,-81.7612,41.2773,-81.7324
2014-07-08 18:15:00 UTC,1404843300,2014-07-08 18:18:00 UTC,1404843480,1,5.39,200,0,0,0,0,41.0243,-80.8262,41.0554,-80.7314
2014-07-08 18:48:00 UTC,1404845280,2014-07-08 18:51:00 UTC,1404845460,1,2.46,150,0,0,0,0,41.1977,-80.3272,41.2146,-80.2857
2014-07-08 19:25:00 UTC,1404847500,2014-07-08 19:26:00 UTC,1404847560,1,0.27,50,0,0,0,0,39.53,-80.06,39.532,-80.055
2014-07-08 19:26:00 UTC,1404847560,2014-07-08 19:29:00 UTC,1404847740,1,1.73,50,0,0,0,0,39.532,-80.055,39.54,-80.02
2014-07-08 19:55:00 UTC,1404849300,2014-07-08 20:00:00 UTC,1404849600,1,4.41,150,0,0,0,0,39.3729,-80.0405,39.3953,-79.9631
2014-07-08 22:15:00 UTC,1404857700,2014-07-08 22:20:00 UTC,1404858000,2,2.18,400,0,0,0,0,41.55,-76.48,41.56,-76.44
2014-07-08 22:20:00 UTC,1404858000,2014-07-08 22:24:00 UTC,1404858240,1,4.5,500,0,0,0,0,41.6,-76.44,41.6,-76.44
2014-07-08 22:33:00 UTC,1404858780,2014-07-08 22:33:00 UTC,1404858780,1,1.0,600,0,0,0,0,43.2,-75.6,43.2,-75.6
2014-07-08 22:48:00 UTC,1404859680,2014-07-08 23:00:00 UTC,1404860400,1,12.32,300,0,0,0,0,43.778,-75.5766,43.8942,-75.3891
2014-07-08 23:00:00 UTC,1404860400,2014-07-08 23:00:00 UTC,1404860400,0,0.9,50,0,0,0,0,41.23,-76.23,41.23,-76.23
2014-07-08 23:02:00 UTC,1404860520,2014-07-08 23:05:00 UTC,1404860700,2,2.5,235,0,0,4,0,42.99,-75.64,42.99,-75.64
2014-07-08 23:05:00 UTC,1404860700,2014-07-08 23:05:00 UTC,1404860700,1,1.4,150,0,0,0,0,41.75,-75.74,41.75,-75.74
2014-07-08 23:25:00 UTC,1404861900,2014-07-08 23:25:00 UTC,1404861900,1,1.3,65,0,0,0,0,43.12,-75.22,43.12,-75.22
2014-07-09 00:40:00 UTC,1404866400,2014-07-09 00:41:00 UTC,1404866460,0,1.09,100,0,0,0,0,43.6905,-73.9874,43.7048,-73.9783
2014-07-10 19:35:00 UTC,1405020900,2014-07-10 19:36:00 UTC,1405020960,0,0.34,30,10,0,0,0,36.8432,-75.9763,36.8472,-75.9726
2014-07-12 17:20:00 UTC,1405185600,2014-07-12 17:21:00 UTC,1405185660,0,0.08,15,0,0,0,0,27.2367,-80.757,27.2378,-80.7576
2014-07-12 20:45:00 UTC,1405197900,2014-07-12 20:51:00 UTC,1405198260,0,0.53,50,0,0,0,0,38.5867,-104.476,38.5792,-104.4743
2014-07-13 02:20:00 UTC,1405218000,2014-07-13 02:21:00 UTC,1405218060,0,0.38,50,0,0,0,0,41.2584,-90.7362,41.2601,-90.731
2014-07-13 02:30:00 UTC,1405218600,2014-07-13 02:40:00 UTC,1405219200,1,3.7,100,0,0,0,0,41.2674,-90.6666,41.2731,-90.5958
2014-07-13 02:46:00 UTC,1405219560,2014-07-13 02:55:00 UTC,1405220100,1,2.78,50,0,0,0,0,41.2387,-90.5289,41.2588,-90.4826
2014-07-13 03:00:00 UTC,1405220400,2014-07-13 03:01:00 UTC,1405220460,1,0.66,50,0,0,0,0,41.2141,-90.4256,41.2185,-90.4143
2014-07-13 19:40:00 UTC,1405280400,2014-07-13 19:41:00 UTC,1405280460,0,0.17,25,0,0,0,0,41.14,-104.6278,41.1382,-104.6256
2014-07-13 20:34:00 UTC,1405283640,2014-07-13 20:37:00 UTC,1405283820,1,3.5,125,0,0,0,0,42.43,-76.93,42.43,-76.93
2014-07-13 21:09:00 UTC,1405285740,2014-07-13 21:10:00 UTC,1405285800,0,0.14,25,0,0,0,0,41.1142,-103.66,41.1126,-103.6585
2014-07-13 23:37:00 UTC,1405294620,2014-07-13 23:38:00 UTC,1405294680,0,0.07,50,0,0,0,0,39.3996,-78.1886,39.4006,-78.1881
2014-07-14 00:30:00 UTC,1405297800,2014-07-14 00:30:00 UTC,1405297800,1,0.75,270,0,0,0,0,41.85,-74.77,41.85,-74.77
2014-07-14 17:40:00 UTC,1405359600,2014-07-14 17:44:00 UTC,1405359840,0,0.37,75,0,0,0,0,38.2166,-102.4973,38.2123,-102.4932
2014-07-15 22:52:00 UTC,1405464720,2014-07-15 22:58:00 UTC,1405465080,1,2.75,800,0,0,0,0,44.9107,-69.4075,44.9283,-69.3571
2014-07-17 00:08:00 UTC,1405555680,2014-07-17 00:09:00 UTC,1405555740,0,0.01,50,0,0,0,0,36.3478,-102.0543,36.3478,-102.0543
2014-07-17 00:26:00 UTC,1405556760,2014-07-17 00:33:00 UTC,1405557180,0,1.34,100,0,0,0,0,36.3128,-102.0527,36.2998,-102.0705
2014-07-17 01:23:00 UTC,1405560180,2014-07-17 01:30:00 UTC,1405560600,0,3.07,100,0,0,0,0,36.0292,-102.0838,35.9849,-102.0804
2014-07-21 18:35:00 UTC,1405967700,2014-07-21 18:45:00 UTC,1405968300,0,0.1,20,0,0,0,0,29.3788,-94.9056,29.3788,-94.9056
2014-07-22 00:35:00 UTC,1405989300,2014-07-22 00:41:00 UTC,1405989660,0,4.41,100,0,0,0,0,47.62,-98.59,47.64,-98.5
2014-07-22 00:41:00 UTC,1405989660,2014-07-22 00:46:00 UTC,1405989960,0,4.67,100,0,0,0,0,47.64,-98.5,47.67,-98.41
2014-07-22 00:47:00 UTC,1405990020,2014-07-22 00:47:00 UTC,1405990020,0,0.01,20,0,0,0,0,47.78,-98.52,47.78,-98.52
2014-07-22 01:29:00 UTC,1405992540,2014-07-22 01:41:00 UTC,1405993260,1,8.0,300,0,0,0,0,47.82,-97.57,47.8933,-97.4835
2014-07-22 01:52:00 UTC,1405993920,2014-07-22 02:22:00 UTC,1405995720,2,25.1,800,0,0,0,0,47.7,-96.86,47.82,-96.35
2014-07-22 02:22:00 UTC,1405995720,2014-07-22 02:35:00 UTC,1405996500,2,12.82,800,0,0,0,0,47.82,-96.35,47.86,-96.08
2014-07-23 23:26:00 UTC,1406157960,2014-07-23 23:40:00 UTC,1406158800,0,0.7,25,0,0,0,0,32.429,-90.0285,32.4336,-90.0179
2014-07-24 12:25:00 UTC,1406204700,2014-07-24 12:40:00 UTC,1406205600,1,7.69,150,5,0,0,0,37.2893,-76.071,37.2976,-75.9315
2014-07-24 12:30:00 UTC,1406205000,2014-07-24 12:35:00 UTC,1406205300,0,0.02,10,0,0,0,0,43.687,-71.3051,43.6869,-71.3048
2014-07-24 21:59:00 UTC,1406239140,2014-07-24 22:00:00 UTC,1406239200,0,0.25,15,0,0,0,0,28.4592,-80.992,28.4618,-80.99
2014-07-25 01:19:00 UTC,1406251140,2014-07-25 01:19:00 UTC,1406251140,0,1.0,100,0,0,0,0,46.99,-104.27,46.99,-104.27
2014-07-25 20:24:00 UTC,1406319840,2014-07-25 20:29:00 UTC,1406320140,1,1.69,75,0,0,0,0,28.9807,-80.9281,28.9948,-80.9053
2014-07-27 16:50:00 UTC,1406479800,2014-07-27 16:56:00 UTC,1406480160,0,0.72,100,0,0,0,0,41.6055,-72.9833,41.6122,-72.9726
2014-07-27 19:29:00 UTC,1406489340,2014-07-27 19:30:00 UTC,1406489400,0,0.07,50,0,0,0,0,40.1236,-83.6134,40.1231,-83.6122
2014-07-27 20:24:00 UTC,1406492640,2014-07-27 20:26:00 UTC,1406492760,1,2.0,900,0,0,0,0,36.9573,-83.3506,36.9537,-83.3098
2014-07-27 20:55:00 UTC,1406494500,2014-07-27 20:56:00 UTC,1406494560,1,0.25,20,0,0,0,0,42.453,-73.1858,42.4498,-73.1835
2014-07-27 21:05:00 UTC,1406495100,2014-07-27 21:10:00 UTC,1406495400,0,0.63,10,0,0,0,0,43.8971,-70.587,43.9048,-70.5801
2014-07-27 21:45:00 UTC,1406497500,2014-07-27 21:46:00 UTC,1406497560,1,0.5,50,0,0,0,0,36.462,-82.56,36.4565,-82.5555
2014-07-27 21:47:00 UTC,1406497620,2014-07-27 22:02:00 UTC,1406498520,0,7.1,300,0,0,0,0,36.4477,-82.5498,36.4153,-82.4301
2014-07-27 21:58:00 UTC,1406498280,2014-07-27 21:59:00 UTC,1406498340,3,2.85,800,0,0,0,0,36.4695,-83.9766,36.4495,-83.9318
2014-07-27 21:59:00 UTC,1406498340,2014-07-27 22:02:00 UTC,1406498520,3,1.81,800,0,0,0,0,36.4495,-83.9318,36.4368,-83.9034
2014-07-27 23:14:00 UTC,1406502840,2014-07-27 23:17:00 UTC,1406503020,1,1.76,200,0,0,0,0,39.3366,-81.1412,39.3197,-81.1166
2014-07-27 23:17:00 UTC,1406503020,2014-07-27 23:21:00 UTC,1406503260,1,2.34,200,0,0,0,0,39.3197,-81.1166,39.2993,-81.0817
2014-07-28 00:05:00 UTC,1406505900,2014-07-28 00:05:00 UTC,1406505900,0,0.01,10,0,0,0,0,43.948,-88.495,43.948,-88.495
2014-07-28 00:39:00 UTC,1406507940,2014-07-28 00:43:00 UTC,1406508180,0,2.52,1300,0,0,0,0,39.186,-83.6645,39.1667,-83.6245
2014-07-28 00:50:00 UTC,1406508600,2014-07-28 00:52:00 UTC,1406508720,1,1.07,50,0,0,0,0,39.1202,-80.2948,39.1187,-80.275
2014-07-28 13:32:00 UTC,1406554320,2014-07-28 13:36:00 UTC,1406554560,2,1.93,660,2,4,0,0,42.398,-71.0219,42.4225,-71.0037
2014-07-28 19:49:00 UTC,1406576940,2014-07-28 19:55:00 UTC,1406577300,1,1.71,80,0,0,0,0,43.66,-70.68,43.68,-70.66
2014-07-28 21:53:00 UTC,1406584380,2014-07-28 21:53:00 UTC,1406584380,0,0.1,50,0,0,0,0,40.06,-104.8,40.06,-104.8
2014-07-28 22:09:00 UTC,1406585340,2014-07-28 22:09:00 UTC,1406585340,0,0.1,50,0,0,0,0,39.83,-104.79,39.83,-104.79
2014-07-31 20:10:00 UTC,1406837400,2014-07-31 20:20:00 UTC,1406838000,0,0.48,7,0,0,0,0,40.9837,-116.3827,40.9838,-116.3734
2014-07-31 23:10:00 UTC,1406848200,2014-07-31 23:12:00 UTC,1406848320,0,0.1,5,0,0,0,0,48.48,-108.37,48.48,-108.37
2014-08-04 19:40:00 UTC,1407181200,2014-08-04 19:40:00 UTC,1407181200,0,0.08,25,0,0,0,0,35.83,-114.87,35.83,-114.87
2014-08-07 00:10:00 UTC,1407370200,2014-08-07 00:10:00 UTC,1407370200,0,0.1,50,0,0,0,0,39.76,-104.42,39.76,-104.42
2014-08-09 20:45:00 UTC,1407617100,2014-08-09 20:47:00 UTC,1407617220,0,0.5,10,0,0,0,0,39.8176,-101.8778,39.8176,-101.8778
2014-08-09 20:57:00 UTC,1407617820,2014-08-09 20:58:00 UTC,1407617880,0,0.25,10,0,0,0,0,39.6848,-101.6931,39.6848,-101.6931
2014-08-09 21:30:00 UTC,1407619800,2014-08-09 21:45:00 UTC,1407620700,0,0.83,20,0,0,0,0,44.7104,-96.4848,44.7143,-96.4689
2014-08-09 21:55:00 UTC,1407621300,2014-08-09 21:55:00 UTC,1407621300,0,0.25,10,0,0,0,0,39.62,-101.63,39.62,-101.63
2014-08-11 18:46:00 UTC,1407782760,2014-08-11 18:47:00 UTC,1407782820,0,0.05,3,0,0,0,0,46.5843,-90.9227,46.5837,-90.9233
2014-08-11 19:00:00 UTC,1407783600,2014-08-11 19:01:00 UTC,1407783660,0,0.16,25,0,0,0,0,40.15,-82.056,40.1513,-82.0535
2014-08-12 15:15:00 UTC,1407856500,2014-08-12 15:16:00 UTC,1407856560,0,0.09,20,0,0,0,0,40.1753,-82.6321,40.1757,-82.6304
2014-08-14 01:30:00 UTC,1407979800,2014-08-14 01:33:00 UTC,1407979980,0,0.25,15,0,0,0,0,46.32,-119.8,46.32,-119.8
2014-08-15 17:55:00 UTC,1408125300,2014-08-15 17:56:00 UTC,1408125360,0,0.15,15,0,0,0,0,27.52,-80.3563,27.519,-80.354
2014-08-15 20:39:00 UTC,1408135140,2014-08-15 20:45:00 UTC,1408135500,0,0.79,50,0,0,0,0,32.2659,-109.9993,32.2564,-109.9918
2014-08-16 20:33:00 UTC,1408221180,2014-08-16 20:35:00 UTC,1408221300,0,0.37,10,0,0,0,0,26.42,-80.27,26.4173,-80.2649
2014-08-17 21:33:00 UTC,1408311180,2014-08-17 21:36:00 UTC,1408311360,1,1.65,60,0,0,0,0,37.7191,-87.5226,37.7067,-87.4968
2014-08-17 22:31:00 UTC,1408314660,2014-08-17 22:32:00 UTC,1408314720,0,0.59,125,0,0,0,0,37.3,-87.0154,37.296,-87.0058
2014-08-18 00:00:00 UTC,1408320000,2014-08-18 00:02:00 UTC,1408320120,0,0.83,25,0,0,0,0,43.4287,-94.6202,43.423,-94.6057
2014-08-18 21:23:00 UTC,1408396980,2014-08-18 21:25:00 UTC,1408397100,0,2.06,50,0,0,0,0,44.2299,-88.6176,44.229,-88.576
2014-08-20 18:04:00 UTC,1408557840,2014-08-20 18:07:00 UTC,1408558020,0,0.29,100,0,0,0,0,42.7729,-82.8373,42.7735,-82.8316
2014-08-20 19:45:00 UTC,1408563900,2014-08-20 19:50:00 UTC,1408564200,0,0.1,5,0,0,0,0,43.8995,-113.5916,43.9006,-113.593
2014-08-21 10:20:00 UTC,1408616400,2014-08-21 10:21:00 UTC,1408616460,0,0.1,50,0,0,0,0,44.04,-94.92,44.04,-94.918
2014-08-21 20:25:00 UTC,1408652700,2014-08-21 20:26:00 UTC,1408652760,0,0.54,20,0,0,0,0,41.09,-78.99,41.0838,-78.9837
2014-08-21 20:27:00 UTC,1408652820,2014-08-21 20:35:00 UTC,1408653300,0,5.36,50,0,0,0,0,41.07,-79.01,41.017,-78.935
2014-08-23 22:30:00 UTC,1408833000,2014-08-23 22:35:00 UTC,1408833300,0,2.13,10,0,0,0,0,45.18,-99.11,45.21,-99.12
2014-08-23 22:35:00 UTC,1408833300,2014-08-23 22:46:00 UTC,1408833960,0,4.4,15,0,0,0,0,45.18,-99.13,45.24,-99.1
2014-08-23 23:31:00 UTC,1408836660,2014-08-23 23:38:00 UTC,1408837080,1,1.46,10,0,0,0,0,45.48,-98.98,45.5,-98.97
2014-08-24 22:47:00 UTC,1408920420,2014-08-24 22:56:00 UTC,1408920960,0,4.24,150,0,0,0,0,45.7971,-93.9829,45.8233,-93.9034
2014-08-24 22:56:00 UTC,1408920960,2014-08-24 23:02:00 UTC,1408921320,0,1.43,150,0,0,0,0,45.8233,-93.9034,45.8374,-93.8817
2014-08-25 23:40:00 UTC,1409010000,2014-08-25 23:43:00 UTC,1409010180,0,0.96,75,0,0,0,0,38.374,-105.1388,38.3742,-105.1211
2014-08-28 22:30:00 UTC,1409265000,2014-08-28 22:30:00 UTC,1409265000,0,0.1,25,0,0,0,0,39.2132,-98.9165,39.2132,-98.9165
2014-08-28 23:30:00 UTC,1409268600,2014-08-28 23:32:00 UTC,1409268720,1,2.0,220,0,0,0,0,38.72,-98.92,38.7405,-98.8938
2014-08-28 23:44:00 UTC,1409269440,2014-08-29 00:08:00 UTC,1409270880,0,3.74,50,0,0,0,0,43.04,-97.38,43.08,-97.33
2014-08-31 23:24:00 UTC,1409527440,2014-08-31 23:42:00 UTC,1409528520,0,5.49,330,0,0,0,0,41.9687,-95.5279,42.0072,-95.4343
2014-08-31 23:44:00 UTC,1409528640,2014-08-31 23:50:00 UTC,1409529000,0,2.13,60,0,0,0,0,42.3008,-95.3064,42.3234,-95.2781
2014-09-01 00:10:00 UTC,1409530200,2014-09-01 00:14:00 UTC,1409530440,0,2.06,176,0,0,0,0,42.24,-71.8,42.26,-71.77
2014-09-01 00:26:00 UTC,1409531160,2014-09-01 00:33:00 UTC,1409531580,0,2.13,200,0,0,0,0,42.0285,-95.147,42.0513,-95.1192
2014-09-01 00:34:00 UTC,1409531640,2014-09-01 00:44:00 UTC,1409532240,0,4.96,90,0,0,0,0,42.0233,-95.0192,42.0827,-94.9652
2014-09-01 00:38:00 UTC,1409531880,2014-09-01 00:44:00 UTC,1409532240,0,2.71,140,0,0,0,0,42.0421,-94.9734,42.0808,-94.9647
2014-09-01 00:45:00 UTC,1409532300,2014-09-01 00:48:00 UTC,1409532480,0,3.34,200,0,0,0,0,42.0733,-94.8315,42.0958,-94.7739
2014-09-01 00:57:00 UTC,1409533020,2014-09-01 01:02:00 UTC,1409533320,0,3.05,100,0,0,0,0,42.109,-94.6813,42.1302,-94.629
2014-09-01 01:02:00 UTC,1409533320,2014-09-01 01:07:00 UTC,1409533620,0,2.59,75,0,0,0,0,42.1302,-94.629,42.1306,-94.5784
2014-09-01 01:11:00 UTC,1409533860,2014-09-01 01:16:00 UTC,1409534160,0,4.49,45,0,0,0,0,42.1272,-94.4183,42.175,-94.359
2014-09-01 01:15:00 UTC,1409534100,2014-09-01 01:19:00 UTC,1409534340,0,3.72,180,0,0,0,0,42.1726,-94.3781,42.2095,-94.3249
2014-09-01 01:19:00 UTC,1409534340,2014-09-01 01:24:00 UTC,1409534640,0,5.07,95,0,0,0,0,42.2344,-94.3884,42.2233,-94.2905
2014-09-01 01:19:00 UTC,1409534340,2014-09-01 01:25:00 UTC,1409534700,0,6.07,360,0,0,0,0,42.2095,-94.3249,42.2694,-94.2382
2014-09-01 01:22:00 UTC,1409534520,2014-09-01 01:25:00 UTC,1409534700,0,1.67,25,0,0,0,0,42.4399,-94.2101,42.4439,-94.1777
2014-09-01 01:24:00 UTC,1409534640,2014-09-01 01:35:00 UTC,1409535300,0,6.42,570,0,0,0,0,42.2341,-94.221,42.2791,-94.1111
2014-09-01 01:26:00 UTC,1409534760,2014-09-01 01:29:00 UTC,1409534940,0,2.85,400,0,0,0,0,42.2622,-94.3064,42.2539,-94.2518
2014-09-01 01:31:00 UTC,1409535060,2014-09-01 01:50:00 UTC,1409536200,0,9.48,110,0,0,0,0,41.7206,-94.1135,41.8154,-93.9806
2014-09-01 01:35:00 UTC,1409535300,2014-09-01 01:41:00 UTC,1409535660,1,5.33,100,0,0,0,0,42.3035,-94.0837,42.3046,-93.9795
2014-09-01 01:40:00 UTC,1409535600,2014-09-01 01:42:00 UTC,1409535720,1,2.28,190,0,0,0,0,42.3111,-93.9704,42.3276,-93.9318
2014-09-01 01:40:00 UTC,1409535600,2014-09-01 01:47:00 UTC,1409536020,0,5.42,90,0,0,0,0,42.2747,-93.9188,42.3274,-93.8403
2014-09-01 01:42:00 UTC,1409535720,2014-09-01 01:45:00 UTC,1409535900,0,2.34,205,0,0,0,0,42.3276,-93.9318,42.341,-93.8897
2014-09-01 01:42:00 UTC,1409535720,2014-09-01 01:51:00 UTC,1409536260,0,6.21,280,0,0,0,0,42.289,-93.8646,42.3555,-93.7828
2014-09-01 01:43:00 UTC,1409535780,2014-09-01 01:47:00 UTC,1409536020,1,3.91,90,0,0,0,0,42.1784,-93.8183,42.2094,-93.7544
2014-09-01 01:46:00 UTC,1409535960,2014-09-01 01:52:00 UTC,1409536320,0,5.24,65,0,0,0,0,42.2953,-93.7786,42.3396,-93.6954
2014-09-01 01:47:00 UTC,1409536020,2014-09-01 01:49:00 UTC,1409536140,0,2.24,30,0,0,0,0,42.2094,-93.7544,42.2288,-93.7194
2014-09-01 01:50:00 UTC,1409536200,2014-09-01 01:51:00 UTC,1409536260,0,1.35,60,0,0,0,0,42.3591,-93.7931,42.3519,-93.7686
2014-09-01 01:52:00 UTC,1409536320,2014-09-01 01:54:00 UTC,1409536440,0,1.73,340,0,0,0,0,42.3704,-93.7613,42.3682,-93.7276
2014-09-01 01:58:00 UTC,1409536680,2014-09-01 02:03:00 UTC,1409536980,0,3.72,60,0,0,0,0,42.3952,-93.6383,42.4204,-93.5739
2014-09-01 01:59:00 UTC,1409536740,2014-09-01 02:01:00 UTC,1409536860,0,1.18,60,0,0,0,0,42.5526,-93.6369,42.5576,-93.6148
2014-09-01 02:01:00 UTC,1409536860,2014-09-01 02:03:00 UTC,1409536980,0,1.89,70,0,0,0,0,42.6518,-92.5545,42.6518,-92.5172
2014-09-01 02:01:00 UTC,1409536860,2014-09-01 02:07:00 UTC,1409537220,0,5.86,170,0,0,0,0,42.5576,-93.6148,42.577,-93.5026
2014-09-01 02:06:00 UTC,1409537160,2014-09-01 02:07:00 UTC,1409537220,0,1.15,50,0,0,0,0,42.4426,-93.5181,42.4398,-93.4959
2014-09-01 02:07:00 UTC,1409537220,2014-09-01 02:10:00 UTC,1409537400,0,2.41,75,0,0,0,0,42.595,-93.4844,42.605,-93.4391
2014-09-01 02:08:00 UTC,1409537280,2014-09-01 02:09:00 UTC,1409537340,0,1.5,50,0,0,0,0,42.4454,-93.4911,42.4509,-93.4627
2014-09-01 02:09:00 UTC,1409537340,2014-09-01 02:10:00 UTC,1409537400,1,1.13,150,0,0,0,0,42.4509,-93.4627,42.4461,-93.4416
2014-09-01 02:11:00 UTC,1409537460,2014-09-01 02:13:00 UTC,1409537580,0,2.17,60,0,0,0,0,42.4635,-93.4218,42.4662,-93.3794
2014-09-01 02:18:00 UTC,1409537880,2014-09-01 02:19:00 UTC,1409537940,0,1.39,200,0,0,0,0,42.4695,-93.3009,42.4717,-93.2737
2014-09-01 02:18:00 UTC,1409537880,2014-09-01 02:19:00 UTC,1409537940,1,1.55,150,0,0,0,0,42.4188,-93.2394,42.4389,-93.2259
2014-09-01 02:23:00 UTC,1409538180,2014-09-01 02:24:00 UTC,1409538240,0,0.86,50,0,0,0,0,41.4332,-94.3047,41.4366,-94.2887
2014-09-01 02:35:00 UTC,1409538900,2014-09-01 02:37:00 UTC,1409539020,0,1.66,75,0,0,0,0,42.5134,-93.0049,42.5349,-92.9904
2014-09-01 02:39:00 UTC,1409539140,2014-09-01 02:42:00 UTC,1409539320,0,1.96,55,0,0,0,0,42.5565,-92.9018,42.5783,-92.877
2014-09-01 02:49:00 UTC,1409539740,2014-09-01 02:52:00 UTC,1409539920,0,2.2,85,0,0,0,0,42.601,-92.7704,42.62,-92.7357
2014-09-01 02:51:00 UTC,1409539860,2014-09-01 02:53:00 UTC,1409539980,0,1.71,65,0,0,0,0,42.627,-92.7511,42.6278,-92.7175
2014-09-01 03:00:00 UTC,1409540400,2014-09-01 03:01:00 UTC,1409540460,0,0.21,50,0,0,0,0,42.652,-92.5586,42.6518,-92.5545
2014-09-01 03:00:00 UTC,1409540400,2014-09-01 03:04:00 UTC,1409540640,0,2.99,60,0,0,0,0,43.0725,-92.483,43.0944,-92.4327
2014-09-01 03:02:00 UTC,1409540520,2014-09-01 03:03:00 UTC,1409540580,0,0.76,85,0,0,0,0,42.6486,-92.5378,42.6573,-92.5288
