globalDomain,GRIBEditionNumber,tablesVersionLatest,grib2divider,is_efas,angularPrecision,missingValue,ieeeFloats,isHindcast,section0Length,identifier,discipline,editionNumber,totalLength,sectionNumber,section1Length,numberOfSection,centre,centreDescription,subCentre,tablesVersion,masterDir,localTablesVersion,localDir,localDir,significanceOfReferenceTime,year,month,day,hour,minute,second,dataDate,julianDay,dataTime,productionStatusOfProcessedData,typeOfProcessedData,md5Section1,selectStepTemplateInterval,selectStepTemplateInstant,stepType,setCalendarId,deleteCalendarId,is_uerra,sectionNumber,grib2LocalSectionPresent,deleteLocalDefinition,sectionNumber,gridDescriptionSectionPresent,section3Length,numberOfSection,sourceOfGridDefinition,numberOfDataPoints,numberOfOctectsForNumberOfPoints,interpretationOfNumberOfPoints,PLPresent,gridDefinitionTemplateNumber,gridDefinitionDescription,shapeOfTheEarth,scaleFactorOfRadiusOfSphericalEarth,scaledValueOfRadiusOfSphericalEarth,scaleFactorOfEarthMajorAxis,scaledValueOfEarthMajorAxis,scaleFactorOfEarthMinorAxis,scaledValueOfEarthMinorAxis,radius,Nx,Ny,latitudeOfFirstGridPoint,latitudeOfFirstGridPointInDegrees,longitudeOfFirstGridPoint,longitudeOfFirstGridPointInDegrees,resolutionAndComponentFlags,resolutionAndComponentFlags1,resolutionAndComponentFlags2,iDirectionIncrementGiven,jDirectionIncrementGiven,uvRelativeToGrid,resolutionAndComponentFlags6,resolutionAndComponentFlags7,resolutionAndComponentFlags8,ijDirectionIncrementGiven,LaD,LaDInDegrees,LoV,LoVInDegrees,Dx,DxInMetres,Dy,DyInMetres,projectionCentreFlag,scanningMode,iScansNegatively,jScansPositively,jPointsAreConsecutive,alternativeRowScanning,iScansPositively,scanningMode5,scanningMode6,scanningMode7,scanningMode8,Latin1,Latin1InDegrees,Latin2,Latin2InDegrees,latitudeOfSouthernPole,latitudeOfSouthernPoleInDegrees,longitudeOfSouthernPole,longitudeOfSouthernPoleInDegrees,latLonValues,latitudes,longitudes,section3Padding,gridType,md5Section3,sectionNumber,section4Length,numberOfSection,NV,neitherPresent,productDefinitionTemplateNumber,genVertHeightCoords,parameterCategory,parameterNumber,parameterUnits,parameterName,typeOfGeneratingProcess,backgroundProcess,generatingProcessIdentifier,hoursAfterDataCutoff,minutesAfterDataCutoff,indicatorOfUnitOfTimeRange,_x,stepUnits,forecastTime,startStep,endStep,stepRange,stepTypeInternal,validityDate,validityTime,typeOfFirstFixedSurface,unitsOfFirstFixedSurface,nameOfFirstFixedSurface,scaleFactorOfFirstFixedSurface,scaledValueOfFirstFixedSurface,typeOfSecondFixedSurface,unitsOfSecondFixedSurface,nameOfSecondFixedSurface,scaleFactorOfSecondFixedSurface,scaledValueOfSecondFixedSurface,pressureUnits,typeOfLevel,level,bottomLevel,topLevel,tempPressureUnits,paramIdECMF,paramId,shortNameECMF,shortName,unitsECMF,units,nameECMF,name,cfNameECMF,cfName,cfVarNameECMF,cfVarName,modelName,ifsParam,PVPresent,deletePV,md5Section4,lengthOfHeaders,md5Headers,sectionNumber,section5Length,numberOfSection,numberOfValues,dataRepresentationTemplateNumber,packingType,referenceValue,referenceValueError,binaryScaleFactor,decimalScaleFactor,optimizeScaleFactor,bitsPerValue,typeOfOriginalFieldValues,typeOfCompressionUsed,targetCompressionRatio,md5Section5,sectionNumber,section6Length,numberOfSection,bitMapIndicator,bitmapPresent,md5Section6,sectionNumber,section7Length,numberOfSection,maximum,minimum,average,numberOfMissing,standardDeviation,skewness,kurtosis,isConstant,changeDecimalPrecision,decimalPrecision,setBitsPerValue,getNumberOfValues,scaleValuesBy,offsetValuesBy,productType,md5Section7,section8Length,7777,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,37466,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,0,0,K,Temperature ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,pl,Pa,Isobaric surface ,0,87500,255,unknown,Missing,0,0,hPa,isobaricInhPa,875,875,875,hPa,130,130,t,t,K,K,Temperature,Temperature,air_temperature,air_temperature,t,t,unknown,130,0,1,81f8c8f6eb699e1d4f690259a5f9a740,136,c21c820e0f45cc76eaddd663b28679cf,7,23,7,151987,40,grid_jpeg,250.021,1.52588e-05,-4,0,0,10,0,0,255,c12cac8bfb00c9280a42a772fd079a0f,7,6,7,255,0,01522c0fd43e4befb347e7995baa0167,7,37281,7,295.146,250.021,275.02,0,11.7937,-0.302332,-1.1364,0,0,0,10,151987,1,0,unknown,5503ba9cb65788b280262178460d6755,4,7777,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,70634,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,1,1,%,Relative humidity ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,pl,Pa,Isobaric surface ,0,87500,255,unknown,Missing,0,0,hPa,isobaricInhPa,875,875,875,hPa,157,157,r,r,%,%,Relative humidity,Relative humidity,relative_humidity,relative_humidity,r,r,unknown,157,0,1,ec7e3158104cba4b143714daf7edf26c,136,e93b6f69dde88ac46e1609a6aae09e18,7,23,7,151987,40,grid_jpeg,3.09874,2.38419e-07,-3,0,0,10,0,0,255,e674cb0c63da49dcf381e2c266263093,7,6,7,255,0,01522c0fd43e4befb347e7995baa0167,7,70449,7,99.5987,3.09874,70.9924,0,22.5936,-0.647345,-0.602121,0,0,0,10,151987,1,0,unknown,c713d84398f61b0ab03e2ea4a23262de,4,7777,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,42927,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,2,8,Pa s-1,Vertical velocity [pressure] ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,pl,Pa,Isobaric surface ,0,87500,255,unknown,Missing,0,0,hPa,isobaricInhPa,875,875,875,hPa,135,135,w,w,Pa s**-1,Pa s**-1,Vertical velocity,Vertical velocity,lagrangian_tendency_of_air_pressure,lagrangian_tendency_of_air_pressure,w,w,unknown,135,0,1,a39d7769dc428ee1a458b7ea7919bafd,136,5f70b91649e7dea5e744ef3dc3f35adc,7,23,7,151987,40,grid_jpeg,-3.44305,2.38419e-07,-5,0,0,9,0,0,255,acd87eca94e8e0b42460a97e69cb2e20,7,6,7,255,0,01522c0fd43e4befb347e7995baa0167,7,42742,7,5.2132,-3.44305,0.0771434,0,0.341247,1.11322,14.8135,0,0,0,9,151987,1,0,unknown,61be52e87580eb8066c36225aebf840e,4,7777,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,83430,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,2,2,m s-1,u-component of wind ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,pl,Pa,Isobaric surface ,0,87500,255,unknown,Missing,0,0,hPa,isobaricInhPa,875,875,875,hPa,131,131,u,u,m s**-1,m s**-1,U component of wind,U component of wind,eastward_wind,eastward_wind,u,u,unknown,131,0,1,8945fda1d9130b5059c41054c805106d,136,978b2058387f7c369bacc4c72dbd98ab,7,23,7,151987,40,grid_jpeg,-16.8566,1.90735e-06,-4,0,0,10,0,0,255,ee84158c6a806943f7e815a1d1900396,7,6,7,255,0,01522c0fd43e4befb347e7995baa0167,7,41718,7,27.6434,-16.8566,0.948225,0,7.38673,0.323317,0.207619,0,0,0,10,151987,1,0,unknown,45ad3a50a53328f4803a57fca961a646,4,,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,53294,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,3,5,gpm,Geopotential height ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,pl,Pa,Isobaric surface ,0,90000,255,unknown,Missing,0,0,hPa,isobaricInhPa,900,900,900,hPa,156,156,gh,gh,gpm,gpm,Geopotential Height,Geopotential Height,geopotential_height,geopotential_height,gh,gh,unknown,156,0,1,da23cbfc892dc67d9ccf78057fc4ca2a,136,90ae28e51b0e3a57d6d3de7f3840337b,7,23,7,151987,40,grid_jpeg,830.817,6.10352e-05,-5,0,0,14,0,0,255,714275a9ce80db22e60685e702378e55,7,6,7,255,0,01522c0fd43e4befb347e7995baa0167,7,53109,7,1121.32,830.817,1018.52,0,66.5533,-0.691154,-0.203239,0,0,0,14,151987,1,0,unknown,5a1da0c2061ba33e48fdd202e6b553f5,4,7777,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,37461,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,0,0,K,Temperature ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,pl,Pa,Isobaric surface ,0,90000,255,unknown,Missing,0,0,hPa,isobaricInhPa,900,900,900,hPa,130,130,t,t,K,K,Temperature,Temperature,air_temperature,air_temperature,t,t,unknown,130,0,1,07d7aa07b2d6c0ac7fead54f6b763e75,136,99eddaa23a37b7bfdc57c0ae91602d62,7,23,7,151987,40,grid_jpeg,250.015,1.52588e-05,-4,0,0,10,0,0,255,7f85e093ff0f78974402240de9d3941b,7,6,7,255,0,01522c0fd43e4befb347e7995baa0167,7,37276,7,296.703,250.015,275.596,0,12.2433,-0.306577,-1.13574,0,0,0,10,151987,1,0,unknown,e01725bed25ca49865373ba7d1770138,4,7777,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,70689,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,1,1,%,Relative humidity ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,pl,Pa,Isobaric surface ,0,90000,255,unknown,Missing,0,0,hPa,isobaricInhPa,900,900,900,hPa,157,157,r,r,%,%,Relative humidity,Relative humidity,relative_humidity,relative_humidity,r,r,unknown,157,0,1,26b4608d5c707c99af43df1a9c7669ef,136,03effb0b735137f850603e97cb0b122f,7,23,7,151987,40,grid_jpeg,4.24946,4.76837e-07,-3,0,0,10,0,0,255,027593d9895eff347315d4757e0f67ca,7,6,7,255,0,01522c0fd43e4befb347e7995baa0167,7,70504,7,99.6245,4.24946,76.2109,0,20.0306,-0.881719,-0.128059,0,0,0,10,151987,1,0,unknown,613e8c4654e78b2fa82ee16980f48e50,4,7777,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,43017,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,2,8,Pa s-1,Vertical velocity [pressure] ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,pl,Pa,Isobaric surface ,0,90000,255,unknown,Missing,0,0,hPa,isobaricInhPa,900,900,900,hPa,135,135,w,w,Pa s**-1,Pa s**-1,Vertical velocity,Vertical velocity,lagrangian_tendency_of_air_pressure,lagrangian_tendency_of_air_pressure,w,w,unknown,135,0,1,999c5b30c974658e56f438d5a93c0915,136,84b3f77735cac05076b8bb57e24a0a15,7,23,7,151987,40,grid_jpeg,-2.932,2.38419e-07,-5,0,0,9,0,0,255,3d18552c8f0bb7d007116c6d059372b1,7,6,7,255,0,01522c0fd43e4befb347e7995baa0167,7,42832,7,5.09925,-2.932,0.0904606,0,0.353808,1.61302,12.89,0,0,0,9,151987,1,0,unknown,84bac4838f5f13598136cb89573328d3,4,7777,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,84096,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,2,2,m s-1,u-component of wind ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,pl,Pa,Isobaric surface ,0,90000,255,unknown,Missing,0,0,hPa,isobaricInhPa,900,900,900,hPa,131,131,u,u,m s**-1,m s**-1,U component of wind,U component of wind,eastward_wind,eastward_wind,u,u,unknown,131,0,1,2375e5d79d592d4a47b8cd59edd88f72,136,1b25d1c9dafaf1d0d39d1242fd1a040e,7,23,7,151987,40,grid_jpeg,-17.666,1.90735e-06,-4,0,0,10,0,0,255,7e8c08be89c466729ca767ab49017aee,7,6,7,255,0,01522c0fd43e4befb347e7995baa0167,7,41816,7,26.584,-17.666,0.324447,0,7.36171,0.312483,0.195262,0,0,0,10,151987,1,0,unknown,714fd76d92369b7df755a125938d45ad,4,,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,54358,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,3,5,gpm,Geopotential height ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,pl,Pa,Isobaric surface ,0,92500,255,unknown,Missing,0,0,hPa,isobaricInhPa,925,925,925,hPa,156,156,gh,gh,gpm,gpm,Geopotential Height,Geopotential Height,geopotential_height,geopotential_height,gh,gh,unknown,156,0,1,d9547b239adf388199b04c19e7bcc0df,136,fcccee41924aea127aa8d1ac78b72424,7,23,7,151987,40,grid_jpeg,603.445,6.10352e-05,-5,0,0,14,0,0,255,ed9b1b2fd2ac6b95e69b43dec76829ae,7,6,7,255,0,01522c0fd43e4befb347e7995baa0167,7,54173,7,888.632,603.445,796.497,0,63.9484,-0.733163,-0.0992826,0,0,0,14,151987,1,0,unknown,8a425d5143eded34c93f933612244df0,4,7777,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,37484,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,0,0,K,Temperature ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,pl,Pa,Isobaric surface ,0,92500,255,unknown,Missing,0,0,hPa,isobaricInhPa,925,925,925,hPa,130,130,t,t,K,K,Temperature,Temperature,air_temperature,air_temperature,t,t,unknown,130,0,1,78753b268ac03642f23ffe90acfc1de8,136,cff61c84ab638c73471cd617d5a5c5d5,7,23,7,151987,40,grid_jpeg,249.349,1.52588e-05,-4,0,0,10,0,0,255,22e79e56415d03c7d7c0a9cbd48b486f,7,6,7,255,0,01522c0fd43e4befb347e7995baa0167,7,37299,7,298.286,249.349,276.43,0,12.8533,-0.352651,-1.0973,0,0,0,10,151987,1,0,unknown,36d1ad9909109ac36553d7b985a24541,4,7777,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,68197,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,1,1,%,Relative humidity ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,pl,Pa,Isobaric surface ,0,92500,255,unknown,Missing,0,0,hPa,isobaricInhPa,925,925,925,hPa,157,157,r,r,%,%,Relative humidity,Relative humidity,relative_humidity,relative_humidity,r,r,unknown,157,0,1,047b16a7f2ce3a580f3e36c3eb26cd2f,136,2a083d611ec1cf51afeb5e388bc09a13,7,23,7,151987,40,grid_jpeg,13.9086,9.53674e-07,-3,0,0,10,0,0,255,ca8442683646443846e746a27717a435,7,6,7,255,0,01522c0fd43e4befb347e7995baa0167,7,68012,7,99.6586,13.9086,78.6517,0,17.6524,-1.01061,0.405854,0,0,0,10,151987,1,0,unknown,56be819b0baefcff1fd433e654958301,4,7777,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,42589,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,2,8,Pa s-1,Vertical velocity [pressure] ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,pl,Pa,Isobaric surface ,0,92500,255,unknown,Missing,0,0,hPa,isobaricInhPa,925,925,925,hPa,135,135,w,w,Pa s**-1,Pa s**-1,Vertical velocity,Vertical velocity,lagrangian_tendency_of_air_pressure,lagrangian_tendency_of_air_pressure,w,w,unknown,135,0,1,310c3b39d83005b66ba07294c17f9f2e,136,5b800d1d91253d9f5af723f9efb45a05,7,23,7,151987,40,grid_jpeg,-2.40047,2.38419e-07,-5,0,0,8,0,0,255,6e2fb085150691c490f4b0861c9486a1,7,6,7,255,0,01522c0fd43e4befb347e7995baa0167,7,42404,7,5.19328,-2.40047,0.103461,0,0.369308,2.28073,13.7571,0,0,0,8,151987,1,0,unknown,0046f6425f98a0481026e48a0ff103d3,4,7777,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,84097,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,2,2,m s-1,u-component of wind ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,pl,Pa,Isobaric surface ,0,92500,255,unknown,Missing,0,0,hPa,isobaricInhPa,925,925,925,hPa,131,131,u,u,m s**-1,m s**-1,U component of wind,U component of wind,eastward_wind,eastward_wind,u,u,unknown,131,0,1,af627d020b1585536ac2ab702db5ba03,136,fd8952dc229f18d02ce4f6a489c64163,7,23,7,151987,40,grid_jpeg,-17.1437,1.90735e-06,-4,0,0,10,0,0,255,99ee516b23727b9c63976ce4c39a157e,7,6,7,255,0,01522c0fd43e4befb347e7995baa0167,7,41729,7,24.4813,-17.1437,-0.159233,0,7.15899,0.273673,0.068143,0,0,0,10,151987,1,0,unknown,f91b8ad72d6f7dcc27ba0c6f376cd90e,4,,
